Railroad Code,Incident Number,Grade Crossing ID,Date,Time,State Name,Highway User,Temperature,Visibility,Weather Condition,Number of Locomotive Units,Number of Cars
CSX,227189,634850S,2025-09-16,11:30 AM,SOUTH CAROLINA,Truck,82,Day,Clear,2,59
CSX,227124,843295X,2025-09-11,03:44 AM,SOUTH CAROLINA,Truck,67,Dark,Cloudy,1,16
NS,161151,716673T,2025-09-07,02:20 AM,SOUTH CAROLINA,Auto,63,Dark,Clear,2,40
ATK,188716,633207F,2025-09-13,04:59 AM,SOUTH CAROLINA,Auto,64,Dark,Clear,2,10
ATK,189365,632423V,2025-10-14,01:20 PM,SOUTH CAROLINA,Auto,71,Day,Cloudy,1,7
ATK,189195,633267P,2025-10-06,10:18 AM,SOUTH CAROLINA,Auto,76,Day,Cloudy,1,7
NS,161740,720882H,2025-11-19,09:35 AM,SOUTH CAROLINA,Auto,79,Day,Clear,1,10
ATK,190124,631977V,2025-11-25,12:35 AM,SOUTH CAROLINA,Auto,57,Dark,Clear,2,40
AIKR,250107,715756D,2025-01-07,11:25 AM,SOUTH CAROLINA,Pick-up truck,41,Day,Clear,1,3
CSX,222721,634714S,2025-01-22,08:30 AM,SOUTH CAROLINA,Pick-up truck,27,Day,Clear,2,40
ATK,184020,629006H,2025-01-05,03:26 AM,SOUTH CAROLINA,Auto,38,Dark,Cloudy,2,10
CSX,222536,640594S,2025-01-07,07:03 PM,SOUTH CAROLINA,Auto,35,Dusk,Clear,1,27
NS,159597,723733S,2025-03-22,09:49 PM,SOUTH CAROLINA,Pick-up truck,75,Dark,Clear,2,52
NS,159779,915902J,2025-04-15,11:50 PM,SOUTH CAROLINA,Auto,60,Dark,Clear,1,8
CSX,223893,632284C,2025-03-24,07:50 AM,SOUTH CAROLINA,Pick-up truck,59,Dawn,Cloudy,1,15
ATK,185296,631962F,2025-03-12,07:20 PM,SOUTH CAROLINA,Auto,75,Dusk,Clear,1,7
CSX,223487,843448Y,2025-03-04,07:35 AM,SOUTH CAROLINA,Auto,56,Dawn,Clear,1,11
ATK,185571,716337J,2025-03-29,05:22 AM,SOUTH CAROLINA,Auto,60,Dawn,Clear,2,7
CSX,222906,633199R,2025-02-01,12:35 AM,SOUTH CAROLINA,Other motor vehicle,50,Dark,Rain,2,45
ATK,184541,634308V,2025-02-04,04:20 AM,SOUTH CAROLINA,Truck,52,Dark,Clear,2,10
CPDR,CPD131225G,913971K,2025-03-17,01:07 PM,SOUTH CAROLINA,Truck-trailer,70,Day,Clear,3,43
NS,159470,717144N,2025-03-11,03:24 PM,SOUTH CAROLINA,Auto,67,Day,Clear,3,113
NS,159829,716712G,2025-04-22,06:27 AM,SOUTH CAROLINA,Auto,63,Dawn,Clear,2,50
CSX,224094,634156B,2025-04-01,11:49 AM,SOUTH CAROLINA,Auto,62,Day,Clear,2,87
CSX,225074,633275G,2025-05-23,01:31 AM,SOUTH CAROLINA,Other motor vehicle,72,Dark,Clear,2,40
NS,159944,715900T,2025-05-05,10:28 AM,SOUTH CAROLINA,Truck-trailer,90,Day,Clear,1,3
NS,160049,716652A,2025-05-15,05:25 PM,SOUTH CAROLINA,Auto,79,Dusk,Clear,2,20
CSX,226181,633691J,2025-07-20,12:03 AM,SOUTH CAROLINA,Auto,83,Dark,Clear,2,13
NS,160250,715671B,2025-06-04,12:38 PM,SOUTH CAROLINA,Truck,71,Day,Rain,1,0
CSX,225496,633215X,2025-06-17,06:35 AM,SOUTH CAROLINA,Pick-up truck,70,Dawn,Clear,1,29
CSX,225551,915253M,2025-06-18,07:39 AM,SOUTH CAROLINA,Pick-up truck,70,Dawn,Clear,1,34
RJCS,RJCS2501,628604T,2025-06-19,11:05 PM,SOUTH CAROLINA,Pick-up truck,82,Dark,Clear,1,61
NS,160988,632002J,2025-08-21,08:50 PM,SOUTH CAROLINA,Auto,82,Dark,Clear,1,73
NS,160845,716500D,2025-08-04,10:31 AM,SOUTH CAROLINA,Auto,70,Day,Rain,2,31
NS,161056,721467R,2025-08-29,07:25 PM,SOUTH CAROLINA,Pedestrian,75,Dusk,Clear,2,49
NS,161061,960621U,2025-08-30,10:23 AM,SOUTH CAROLINA,Auto,72,Day,Rain,1,0
NS,161033,716597C,2025-08-27,04:06 PM,SOUTH CAROLINA,Auto,78,Dusk,Cloudy,1,4
CPDR,CPD277525G,912702P,2025-08-20,01:00 PM,SOUTH CAROLINA,Truck-trailer,85,Day,Clear,3,15
BNSF,TC0925201,382254T,2025-09-03,08:59 AM,SOUTH DAKOTA,Auto,60,Dawn,Cloudy,3,114
BNSF,TC1025202,974278T,2025-10-04,04:31 PM,SOUTH DAKOTA,Pick-up truck,80,Day,Clear,1,90
BNSF,TC1025203,382263S,2025-10-05,10:51 AM,SOUTH DAKOTA,Pick-up truck,74,Day,Clear,1,2
BNSF,TC1025206,085970R,2025-10-29,09:05 AM,SOUTH DAKOTA,Other,41,Day,Clear,2,112
DAIR,32025,381585C,2025-10-27,09:28 AM,SOUTH DAKOTA,Truck-trailer,51,Day,Cloudy,3,84
RCPE,RCP213025G,189747C,2025-05-29,09:50 AM,SOUTH DAKOTA,Truck-trailer,72,Day,Clear,2,5
BNSF,MT0625203,393776W,2025-06-11,12:28 AM,SOUTH DAKOTA,Truck-trailer,64,Dark,Clear,1,0
BNSF,TC0525202,393672P,2025-05-15,01:17 PM,SOUTH DAKOTA,Truck-trailer,50,Day,Rain,3,85
DAIR,12025,385868N,2025-02-17,12:14 PM,SOUTH DAKOTA,Auto,-5,Day,Clear,2,51
RCPE,RCP082825G,189759W,2025-01-28,11:50 AM,SOUTH DAKOTA,Truck-trailer,40,Day,Clear,3,90
RWRR,250203003,386101D,2025-02-03,09:30 PM,SOUTH DAKOTA,Truck,5,Dark,Clear,3,115
KXCG,KXCG2503,730694V,2025-12-15,02:35 PM,TENNESSEE,Auto,32,Day,Clear,2,31
NS,161898,736674E,2025-12-09,06:39 PM,TENNESSEE,Pick-up truck,43,Dusk,Clear,3,52
NS,161938,731474D,2025-12-14,01:05 AM,TENNESSEE,Auto,38,Dark,Clear,1,24
NS,161973,730589U,2025-12-17,08:45 AM,TENNESSEE,Auto,38,Day,Clear,1,7
ECTB,20251229EA,736928S,2025-12-29,01:34 PM,TENNESSEE,Pick-up truck,39,Day,Clear,1,4
WTNN,525,299151T,2025-12-30,11:30 AM,TENNESSEE,Auto,50,Day,Clear,4,59
CSX,227542,350207W,2025-10-07,01:15 PM,TENNESSEE,Auto,80,Day,Rain,1,23
NS,161497,732163F,2025-10-20,04:28 PM,TENNESSEE,Auto,74,Dusk,Clear,2,125
NS,161549,731539U,2025-10-26,12:45 PM,TENNESSEE,Truck-trailer,60,Day,Cloudy,2,34
CSX,227389,349326J,2025-09-27,07:31 PM,TENNESSEE,Auto,85,Dusk,Clear,2,163
CSX,227390,348467P,2025-09-28,05:03 AM,TENNESSEE,Auto,75,Dawn,Clear,2,110
CSX,227065,937317H,2025-09-10,09:36 AM,TENNESSEE,Truck,77,Day,Clear,2,4
CSX,226968,350938C,2025-09-06,07:35 AM,TENNESSEE,Truck,65,Dawn,Rain,3,31
NS,161461,731134S,2025-10-17,07:56 AM,TENNESSEE,Auto,52,Dawn,Clear,2,33
NS,161710,731579S,2025-11-14,10:36 PM,TENNESSEE,Auto,45,Dark,Clear,2,85
CSX,227973,350416E,2025-11-01,08:30 AM,TENNESSEE,Pick-up truck,60,Day,Clear,2,74
KXCG,KXCG2502,730792L,2025-10-29,02:00 PM,TENNESSEE,Auto,50,Day,Rain,2,6
CNRW,1731786,297750G,2025-10-28,06:56 AM,TENNESSEE,Auto,58,Dawn,Cloudy,2,106
TSRR,IX250011,350701D,2025-01-24,11:28 AM,TENNESSEE,Auto,45,Day,Clear,2,0
NS,159008,732169W,2025-01-17,03:20 PM,TENNESSEE,Other motor vehicle,46,Day,Cloudy,3,96
NS,159104,731125T,2025-01-26,07:55 PM,TENNESSEE,Auto,36,Dusk,Rain,3,126
BNSF,HL0125203,663399G,2025-01-12,10:10 PM,TENNESSEE,Auto,38,Dark,Cloudy,4,130
CSX,222846,348028F,2025-01-26,12:00 AM,TENNESSEE,Other,47,Dark,Cloudy,2,50
CSX,222745,350611E,2025-01-23,07:35 AM,TENNESSEE,Auto,32,Dawn,Clear,2,39
CSX,223933,349224R,2025-03-25,11:40 AM,TENNESSEE,Other motor vehicle,71,Day,Clear,2,84
IC,1722012,931485T,2025-03-20,05:30 PM,TENNESSEE,Truck-trailer,67,Day,Clear,1,15
IC,1721983,299597A,2025-03-20,05:55 PM,TENNESSEE,Auto,43,Day,Clear,2,106
IC,1720947,297563Y,2025-03-04,08:55 PM,TENNESSEE,Auto,53,Dark,Clear,2,41
IC,1720861,297360U,2025-03-06,12:08 PM,TENNESSEE,Pick-up truck,43,Day,Clear,2,98
NS,159767,719679U,2025-04-14,04:04 PM,TENNESSEE,Truck,52,Dusk,Clear,2,35
NS,159578,731163C,2025-03-21,01:25 PM,TENNESSEE,Truck,58,Day,Clear,2,57
NS,159876,350022P,2025-04-24,01:34 PM,TENNESSEE,Truck-trailer,58,Day,Clear,2,50
BNSF,HL0525202,663404B,2025-05-12,08:45 PM,TENNESSEE,Auto,65,Dusk,Clear,2,59
NRTX,61725,348708B,2025-06-17,05:39 PM,TENNESSEE,Truck-trailer,75,Day,Rain,1,3
NRTX,62025,348837R,2025-06-20,03:17 PM,TENNESSEE,Auto,85,Day,Clear,1,2
CSX,224363,348502B,2025-04-17,11:55 AM,TENNESSEE,Auto,70,Day,Clear,3,51
CSX,224311,348397C,2025-04-13,12:30 AM,TENNESSEE,Auto,50,Dark,Clear,3,37
CSX,226569,348028F,2025-08-12,11:10 AM,TENNESSEE,Other motor vehicle,87,Day,Clear,3,20
CSX,226552,350938C,2025-08-13,02:35 PM,TENNESSEE,Pick-up truck,90,Day,Clear,3,29
CSX,226488,349258K,2025-08-09,12:00 AM,TENNESSEE,Auto,73,Dark,Clear,2,111
NS,160711,929628N,2025-07-20,09:45 AM,TENNESSEE,Van,95,Day,Clear,3,180
NS,160782,736942M,2025-07-29,08:00 AM,TENNESSEE,Auto,84,Day,Clear,2,29
NS,160549,731226E,2025-07-02,03:52 PM,TENNESSEE,Auto,85,Day,Clear,3,41
CSX,226604,348361U,2025-08-15,03:51 PM,TENNESSEE,Truck-trailer,90,Day,Clear,2,124
CSX,226841,348502B,2025-08-28,01:37 AM,TENNESSEE,Pick-up truck,63,Dark,Clear,2,67
CSX,226850,350404K,2025-08-29,12:40 PM,TENNESSEE,Truck,82,Day,Clear,4,144
NS,160249,732096N,2025-06-04,10:22 AM,TENNESSEE,Truck-trailer,86,Day,Clear,1,28
NS,160346,731470B,2025-06-12,02:00 PM,TENNESSEE,Auto,84,Day,Cloudy,2,1
NS,160269,731157Y,2025-06-05,12:21 PM,TENNESSEE,Auto,75,Day,Clear,2,49
NS,160431,731221V,2025-06-20,05:10 PM,TENNESSEE,Other,82,Dusk,Clear,3,129
CSX,226201,348368S,2025-07-21,09:32 AM,TENNESSEE,Other motor vehicle,91,Day,Clear,0,1
CSX,226230,350372G,2025-07-22,06:19 AM,TENNESSEE,Truck,80,Dawn,Cloudy,4,47
CSX,226244,350390E,2025-07-25,11:37 AM,TENNESSEE,Pick-up truck,90,Day,Clear,2,90
CSX,226328,347568X,2025-07-30,08:30 PM,TENNESSEE,Other motor vehicle,80,Dark,Clear,0,1
CNRW,1726964,979848V,2025-07-01,08:45 AM,TENNESSEE,Pick-up truck,83,Day,Clear,1,0
UCTR,202507492,299494A,2025-07-25,04:48 PM,TENNESSEE,Auto,93,Day,Clear,1,4
KXCG,KXCG2501,730688S,2025-07-28,01:38 PM,TENNESSEE,Truck,88,Day,Clear,2,46
CSX,225777,348502B,2025-07-02,10:55 AM,TENNESSEE,Other motor vehicle,90,Day,Clear,2,22
CSX,225716,348468W,2025-06-27,01:04 PM,TENNESSEE,Truck-trailer,95,Day,Clear,2,28
CSX,225742,643907P,2025-06-30,11:26 AM,TENNESSEE,Truck,90,Day,Clear,3,46
CPKC,1002490485,331705E,2025-10-23,09:29 AM,TEXAS,Truck,78,Day,Clear,4,54
UP,1025HO004,743668T,2025-10-04,06:55 AM,TEXAS,Truck-trailer,71,Dawn,Cloudy,6,169
UP,1025HO006,755887R,2025-10-03,05:30 PM,TEXAS,Pick-up truck,89,Day,Clear,2,112
BNSF,KS1125201,017074T,2025-11-06,06:36 AM,TEXAS,Auto,38,Dawn,Cloudy,4,127
BNSF,SW1125203,019667S,2025-11-06,02:20 PM,TEXAS,Pick-up truck,79,Day,Clear,2,2
BNSF,RD1125204,020478S,2025-11-30,11:41 PM,TEXAS,Auto,38,Dark,Cloudy,4,127
ATK,189652,415579X,2025-10-28,07:56 AM,TEXAS,Truck-trailer,74,Day,Cloudy,1,8
UP,1025SX019,416417Y,2025-10-19,09:51 AM,TEXAS,Pick-up truck,73,Day,Clear,3,94
UP,1125HO027,743153F,2025-11-21,10:46 AM,TEXAS,Truck-trailer,76,Day,Clear,3,90
UP,1025TO041,796329K,2025-10-31,08:44 AM,TEXAS,Truck-trailer,44,Day,Clear,3,164
UP,1025SX001,446568V,2025-10-03,10:40 AM,TEXAS,Truck-trailer,82,Day,Clear,3,53
UP,1025SX003,435739N,2025-10-04,05:50 PM,TEXAS,Truck,91,Day,Clear,2,88
UP,1025SX005,742629Y,2025-10-04,12:00 AM,TEXAS,Other motor vehicle,77,Dark,Clear,2,60
UP,1025TO003,796103Y,2025-10-01,03:35 PM,TEXAS,Auto,93,Day,Clear,7,196
UP,1025TO005,795414W,2025-10-03,11:21 PM,TEXAS,Auto,76,Dark,Clear,3,85
UP,1025TO007,795270U,2025-10-06,09:20 PM,TEXAS,Pedestrian,73,Dark,Clear,3,150
UP,1025TO017,839379L,2025-10-16,05:32 PM,TEXAS,Pick-up truck,83,Day,Clear,7,199
UP,1025TO019,839261W,2025-10-17,01:57 PM,TEXAS,Auto,83,Day,Cloudy,3,182
UP,1025TO021,796273T,2025-10-19,09:50 PM,TEXAS,Pick-up truck,68,Dark,Clear,3,105
UP,1025TO022,796165W,2025-10-22,06:39 PM,TEXAS,Truck-trailer,85,Dusk,Clear,2,17
UP,1025TO023,765511Y,2025-10-20,04:55 PM,TEXAS,Auto,86,Day,Clear,4,160
UP,1125HO028,758823P,2025-11-25,09:39 AM,TEXAS,Truck-trailer,73,Day,Clear,1,1
RVSC,RV25019,435752C,2025-12-27,01:30 PM,TEXAS,Auto,90,Day,Clear,3,38
TESR,TESR0028F,970874E,2025-11-03,11:30 AM,TEXAS,Auto,60,Day,Clear,1,1
TRE,TRE0019F,598343K,2025-11-19,03:40 PM,TEXAS,Auto,82,Day,Cloudy,1,2
UP,1125HO002,743204N,2025-11-07,12:55 PM,TEXAS,Truck-trailer,79,Day,Cloudy,2,61
UP,1125HO007,435448Y,2025-11-12,06:20 PM,TEXAS,Auto,73,Dusk,Clear,2,4
UP,1125HO009,448153U,2025-11-14,01:45 AM,TEXAS,Auto,63,Dark,Clear,2,111
UP,1125HO013,743643X,2025-11-17,11:05 AM,TEXAS,Truck-trailer,78,Day,Cloudy,1,25
UP,1125HO016,978290N,2025-11-18,06:20 PM,TEXAS,Auto,78,Dusk,Cloudy,3,124
UP,1125HO023,762868D,2025-11-23,12:30 AM,TEXAS,Truck,62,Dark,Clear,3,181
UP,1225HO003,745055W,2025-12-02,08:46 AM,TEXAS,Auto,40,Day,Cloudy,2,115
UP,1225HO006,745008N,2025-12-08,05:41 AM,TEXAS,Truck-trailer,44,Dawn,Cloudy,5,196
UP,1225HO015,755618Y,2025-12-13,04:49 AM,TEXAS,Auto,64,Dawn,Fog,1,36
UP,1225HO019,435447S,2025-12-13,06:30 PM,TEXAS,Pedestrian,71,Dusk,Cloudy,2,149
UP,1225HO022,743791S,2025-12-18,01:57 PM,TEXAS,Truck-trailer,74,Day,Cloudy,4,92
KRR,KRR321825G,022344A,2025-11-10,09:32 AM,TEXAS,Auto,40,Day,Clear,2,0
UP,1125SX001,742634V,2025-11-02,10:17 AM,TEXAS,Truck-trailer,64,Day,Clear,3,88
UP,1125SX002,763889A,2025-11-03,06:01 PM,TEXAS,Pedestrian,70,Dusk,Clear,3,116
UP,1125SX003,764291C,2025-11-03,02:39 PM,TEXAS,Truck-trailer,79,Day,Clear,2,111
UP,1125SX014,764298A,2025-11-16,08:26 AM,TEXAS,Auto,69,Day,Clear,4,186
UP,1125SX021,742719X,2025-11-20,03:45 PM,TEXAS,Truck-trailer,86,Day,Clear,2,80
UP,1125TO015,415950T,2025-11-15,02:42 AM,TEXAS,Auto,64,Dark,Clear,3,142
UP,1125TO022,794759N,2025-11-19,07:15 AM,TEXAS,Truck-trailer,67,Day,Cloudy,4,56
UP,1125TO025,839377X,2025-11-23,11:14 AM,TEXAS,Pick-up truck,65,Day,Clear,3,83
UP,1125TO027,598307P,2025-11-25,03:36 PM,TEXAS,Truck-trailer,70,Day,Cloudy,4,69
ATK,188675,794782H,2025-09-10,04:34 PM,TEXAS,Truck-trailer,91,Day,Clear,1,6
ATK,188513,439679V,2025-09-03,09:56 AM,TEXAS,Auto,83,Day,Clear,2,7
BNSF,RD0925201,017195R,2025-09-17,09:25 AM,TEXAS,Auto,74,Day,Cloudy,4,126
BNSF,RD0925202,022684L,2025-09-24,07:54 AM,TEXAS,Auto,81,Dawn,Clear,2,85
DGNO,DGN285825G,021961P,2025-09-03,05:50 PM,TEXAS,Auto,85,Day,Clear,2,22
DGNO,DGN291125G,597729E,2025-09-11,09:20 PM,TEXAS,Truck-trailer,80,Dark,Clear,2,6
BNSF,KS1025204,017068P,2025-10-10,05:36 PM,TEXAS,Truck-trailer,73,Dusk,Clear,4,127
BNSF,KS1025207,014740V,2025-10-21,06:22 PM,TEXAS,Auto,66,Dusk,Clear,4,81
UP,0925TO023,744870G,2025-09-21,02:36 PM,TEXAS,Auto,89,Day,Clear,3,170
UP,0925TO029,416101N,2025-09-23,08:33 PM,TEXAS,Other motor vehicle,88,Dark,Clear,2,38
UP,0925TO030,796312G,2025-09-24,08:01 AM,TEXAS,Truck-trailer,67,Day,Cloudy,5,76
UP,0925TO031,796046M,2025-09-23,01:10 PM,TEXAS,Pick-up truck,95,Day,Clear,5,131
UP,0925TO042,415968D,2025-09-30,12:53 AM,TEXAS,Pedestrian,73,Dark,Clear,5,131
UP,0925SX002,435955G,2025-09-03,06:15 PM,TEXAS,Auto,98,Dusk,Clear,2,2
UP,0925SX016,764242F,2025-09-10,11:09 AM,TEXAS,Auto,84,Day,Clear,4,5
UP,0925SX020,435954A,2025-09-23,07:36 PM,TEXAS,Auto,98,Dusk,Clear,1,4
UP,0925TO001,796248K,2025-09-02,06:02 PM,TEXAS,Van,92,Dusk,Clear,3,118
UP,0925TO012,796045F,2025-09-14,02:35 AM,TEXAS,Auto,81,Dark,Cloudy,3,126
UP,0925TO044,765231W,2025-09-26,08:27 AM,TEXAS,Truck-trailer,65,Day,Cloudy,4,148
RVSC,RV25013,746091V,2025-10-15,04:02 PM,TEXAS,Other,90,Day,Clear,0,1
UP,0925HO012,981660T,2025-09-08,01:20 PM,TEXAS,Truck,87,Day,Clear,1,10
UP,0925HO014,435914C,2025-09-10,12:30 AM,TEXAS,Auto,76,Dark,Clear,2,72
UP,0925HO030,743661V,2025-09-25,08:24 AM,TEXAS,Auto,76,Day,Clear,1,3
BNSF,RD1025204,755622N,2025-10-29,09:41 PM,TEXAS,Auto,60,Dark,Clear,4,95
PTRA,2025033,969861G,2025-10-14,06:06 PM,TEXAS,Pick-up truck,75,Day,Clear,1,5
BNSF,KS1225201,014595Y,2025-12-04,07:25 PM,TEXAS,Truck,31,Dusk,Clear,2,2
BNSF,RD1225202,672098K,2025-12-12,12:24 PM,TEXAS,Truck-trailer,67,Day,Clear,3,13
BNSF,RD1225203,745186A,2025-12-12,12:58 PM,TEXAS,Auto,68,Day,Clear,2,23
BNSF,RD1225204,020453W,2025-12-13,02:03 AM,TEXAS,Auto,44,Dark,Clear,4,151
TCT,581305,943618S,2025-12-09,09:30 PM,TEXAS,Truck-trailer,55,Dark,Clear,1,6
BNSF,RD1225205,755366A,2025-12-14,12:23 AM,TEXAS,Auto,67,Dark,Rain,1,16
BNSF,RD1225206,795300J,2025-12-14,07:30 PM,TEXAS,Van,38,Dusk,Clear,6,120
BNSF,RD1225207,024561G,2025-12-30,01:39 PM,TEXAS,Pick-up truck,75,Day,Clear,2,1
UP,1225SX001,764362W,2025-12-01,05:50 AM,TEXAS,Other motor vehicle,44,Dawn,Cloudy,3,98
UP,1225SX009,764295E,2025-12-21,02:10 PM,TEXAS,Pedestrian,75,Day,Clear,3,115
UP,1225TO011,741216B,2025-12-10,03:00 PM,TEXAS,Pedestrian,66,Day,Clear,4,191
UP,1225TO022,765898F,2025-12-18,10:00 AM,TEXAS,Auto,65,Day,Clear,2,0
UP,1225TO023,796166D,2025-12-18,02:49 PM,TEXAS,Other motor vehicle,63,Day,Clear,4,99
UP,1225TO039,415963U,2025-12-31,01:57 AM,TEXAS,Auto,38,Dark,Clear,8,223
CPKC,1002519691,331471D,2025-12-03,12:49 AM,TEXAS,Auto,37,Dark,Clear,3,96
CPKC,1002523240,793823G,2025-12-08,08:47 AM,TEXAS,Truck-trailer,60,Day,Clear,2,99
CPKC,1002537692,329569G,2025-12-30,05:00 AM,TEXAS,Auto,38,Dark,Clear,2,8
CMTY,CMTY250724,765749E,2025-07-24,03:18 PM,TEXAS,Other motor vehicle,85,Day,Clear,0,3
BNSF,KS0725204,017068P,2025-07-30,02:44 PM,TEXAS,Van,83,Day,Cloudy,2,49
BNSF,RD0725202,022758B,2025-07-22,01:04 PM,TEXAS,Truck-trailer,95,Day,Clear,3,128
BNSF,RD0725203,024423T,2025-07-22,01:49 PM,TEXAS,Truck,97,Day,Clear,2,50
BNSF,RD0725204,742689H,2025-07-25,05:02 PM,TEXAS,Truck,85,Dusk,Cloudy,2,111
BNSF,RD0725201,424083N,2025-07-20,02:07 PM,TEXAS,Truck,90,Day,Clear,4,54
UP,0725ES032,435542M,2025-07-17,06:57 AM,TEXAS,Auto,76,Dawn,Clear,0,1
PTRA,2025027,969850U,2025-07-14,01:40 PM,TEXAS,Pick-up truck,94,Day,Clear,1,20
CPKC,1002425735,331623X,2025-07-28,04:45 PM,TEXAS,Truck-trailer,98,Day,Clear,4,76
CPKC,1002416608,331352U,2025-07-17,11:00 AM,TEXAS,Truck-trailer,88,Day,Cloudy,2,121
UP,0625TO039,763630B,2025-06-24,01:00 PM,TEXAS,Truck-trailer,91,Day,Cloudy,2,56
UP,0625HL032,596156V,2025-06-20,08:00 AM,TEXAS,Other motor vehicle,74,Day,Clear,6,205
BNSF,SW0625205,019771L,2025-06-26,09:47 PM,TEXAS,Pick-up truck,95,Dark,Clear,0,1
BNSF,RD0625204,020480T,2025-06-14,05:25 PM,TEXAS,Auto,85,Dusk,Clear,2,70
BNSF,KS0625204,276502A,2025-06-25,01:35 PM,TEXAS,Pick-up truck,72,Day,Cloudy,3,68
CPKC,1002362299,743450Y,2025-06-19,10:10 AM,TEXAS,Truck,88,Day,Clear,3,82
UP,0625SX001,447636X,2025-06-04,08:45 PM,TEXAS,Pedestrian,83,Dark,Cloudy,4,88
UP,0625SX002,742746U,2025-06-06,08:28 PM,TEXAS,Auto,92,Dark,Clear,2,139
UP,0625TO007,794844D,2025-06-02,11:28 AM,TEXAS,Auto,83,Day,Clear,4,169
UP,0625TO029,796160M,2025-06-18,12:59 PM,TEXAS,Truck,88,Day,Clear,6,136
UP,0725HO001,758532A,2025-07-01,12:17 PM,TEXAS,Other motor vehicle,91,Day,Clear,3,100
UP,0725HO022,427305F,2025-07-17,09:47 AM,TEXAS,Auto,83,Day,Clear,1,5
UP,0725HO038,449917N,2025-07-29,11:00 AM,TEXAS,Truck-trailer,85,Day,Clear,2,10
UP,0625HO008,900243M,2025-06-03,06:55 AM,TEXAS,Other motor vehicle,77,Dawn,Clear,2,102
UP,0625HO022,755355M,2025-06-16,01:34 AM,TEXAS,Pick-up truck,74,Dark,Clear,6,109
UP,0625HO023,762810V,2025-06-18,03:30 AM,TEXAS,Pick-up truck,82,Dark,Clear,3,10
UP,0625HO034,432671S,2025-06-24,12:45 PM,TEXAS,Truck,91,Day,Clear,2,7
UP,0625HO037,755870M,2025-06-25,06:35 AM,TEXAS,Other motor vehicle,74,Dawn,Cloudy,2,81
TRE,TRE0016F,597759W,2025-06-11,09:51 AM,TEXAS,Auto,72,Day,Cloudy,1,2
AWRR,250624002,765728L,2025-06-24,05:00 AM,TEXAS,Pedestrian,85,Dark,Clear,5,89
UP,0825HO016,743650H,2025-08-15,08:17 AM,TEXAS,Other motor vehicle,82,Day,Clear,1,6
UP,0825HO021,758512N,2025-08-12,05:26 PM,TEXAS,Other,87,Day,Rain,4,122
UP,0825HO026,762869K,2025-08-20,11:30 AM,TEXAS,Truck-trailer,87,Day,Cloudy,2,73
UP,0825MA025,794618E,2025-08-27,03:45 PM,TEXAS,Auto,91,Day,Clear,3,80
UP,0825TO026,794805M,2025-08-22,02:30 PM,TEXAS,Truck-trailer,93,Day,Cloudy,3,133
UP,0825SX009,446675K,2025-08-12,01:15 PM,TEXAS,Truck-trailer,91,Day,Clear,2,69
UP,0825SX014,742689H,2025-08-14,09:10 PM,TEXAS,Truck-trailer,91,Dark,Clear,3,100
UP,0825SX018,446677Y,2025-08-26,11:05 AM,TEXAS,Truck-trailer,86,Day,Clear,2,100
UP,0825TO001,796064K,2025-08-01,03:18 PM,TEXAS,Truck-trailer,89,Day,Cloudy,4,250
UP,0825TO011,795329G,2025-08-13,07:00 PM,TEXAS,Auto,92,Dusk,Cloudy,2,96
UP,0825TO021,790432C,2025-08-15,12:21 PM,TEXAS,Truck-trailer,91,Day,Clear,3,33
CPKC,1002429658,329443A,2025-08-05,03:50 AM,TEXAS,Pick-up truck,88,Dark,Clear,2,6
CPKC,1002468541,793791D,2025-09-26,08:25 AM,TEXAS,Pick-up truck,91,Day,Clear,1,5
RVSC,RV25014,432630M,2025-11-01,10:55 AM,TEXAS,Auto,80,Day,Clear,2,43
CPKC,1002460877,743688E,2025-09-15,06:00 PM,TEXAS,Pick-up truck,95,Dusk,Clear,2,169
TCBR,250715005,435518L,2025-07-15,11:25 AM,TEXAS,Other motor vehicle,90,Day,Clear,2,47
UP,0725HO039,869717N,2025-07-29,01:30 PM,TEXAS,Truck-trailer,94,Day,Clear,1,0
UP,0725HO040,427259G,2025-07-30,06:51 AM,TEXAS,Truck-trailer,81,Dawn,Clear,2,129
UP,0725SX001,742755T,2025-07-01,04:58 PM,TEXAS,Other motor vehicle,81,Day,Clear,1,123
UP,0725SX003,415734A,2025-07-02,11:18 AM,TEXAS,Auto,89,Day,Clear,3,85
UP,0725SX008,745232Y,2025-07-11,06:45 PM,TEXAS,Other motor vehicle,86,Dusk,Cloudy,3,133
UP,0725SX021,447702H,2025-07-31,03:45 PM,TEXAS,Van,99,Day,Cloudy,3,0
UP,0725SX022,432534K,2025-07-31,03:00 AM,TEXAS,Auto,76,Dark,Cloudy,2,119
UP,0725TO008,796170T,2025-07-06,07:57 AM,TEXAS,Pick-up truck,73,Day,Clear,3,100
UP,0725TO014,796348P,2025-07-14,08:24 AM,TEXAS,Truck-trailer,73,Day,Cloudy,3,117
UP,0725TO017,796338J,2025-07-18,07:00 PM,TEXAS,Pick-up truck,95,Dusk,Clear,2,19
UP,0725TO034,744846F,2025-07-29,02:20 AM,TEXAS,Pedestrian,78,Dark,Clear,2,85
BNSF,RD0825209,024361X,2025-08-25,11:30 AM,TEXAS,Other,90,Day,Clear,2,18
TRE,TRE0017F,597759W,2025-07-09,09:21 AM,TEXAS,Auto,78,Day,Clear,1,2
